address,amount,
0xbebf30079b319df7816e7b8ee77eb5a236afb1d3,0.493,
0x243c8bf1d4b9f94873edc4f25a997bf34f523306,0.494,
0x087dae78dd0628678feb63dbd28de012ebaf88ef,0.495,
0x7d1df3aeb3134c2ab8cb61b79441f5d5678c0933,0.496,
0xdecf89b94c6a8aa2f9dd7f3d4c8977f1f32a02c2,0.497,
0x92dfca4426039cd462c00181343355ed20f8840d,0.498,
0xbae203f89abda6b046a53455c840bd4a1bb2137d,0.499,
0xed9667173b0c818b8d0d53a268bb0308f2de0bc1,0.5,
0x2ce3c4112278d419fc0c45e0bea0c364911e1aa7,0.501,
0xd52b8eaa7dfa6a7be3f89ea520956838dbb39a33,0.502,
0x102c3498c06f73a8f0cebe806b8b97ecaf538d53,0.503,
0x20659e373f27cca946f41b2bbf396776c68b2c13,0.504,
0x648d7cd6d25dc2f69ba46f25a081a3a8f802da2f,0.505,
0x5fc085b72ee211d47e55a4d16075d2ab88ffe2df,0.506,
0xd0833df9b00982533ac0c0d6a19f5c21b0f218f5,0.507,
0x9d9e3348fedf83cca40f2417d7c159469f37de6e,0.508,
0xf3ad07435556edf5d9233bec9b09be71ffc8d804,0.509,
0xfc0f848376568467511cff552bc6d5198192f71a,0.51,
0xb32796558ac427cf6d3b0716d1348573fb8fa60b,0.511,
0x2f5567e47ffe80a11cb83562318dd4e7b0fd9af9,0.512,
0x2317368f94fae28ea9a08f3c3ef0f624f0fadb14,0.513,
0xcbfef3607d4505d8fe78bff4a6d47cfd13d3d9a1,0.514,
0x53060e422c3a04523f365ccd437eb43bdaf7fecd,0.515,
0x7d4504215ded9f74a478ef42c1a9beb7c69ed2d5,0.516,
0xae80028ebacdd25f6bfbaefdccba5bbe15d71f81,0.517,
0x8bf3a9c1becf4e3e8275420a96509c25f7c762a8,0.518,
0x5823ec54de2b7a78f5e90045241d92c6d4879c63,0.519,
0xf2c909a25168b1b1c1fb0d95b4cde257a4a3a050,0.52,
0x45d17fa0cce72c2ae884e7819f1b9d5a7b656fbf,0.521,
0xa699a7d08690df84945680796a58e8b571b8ab05,0.522,
0xc7d20aa57c4b39e2eaecff07f7c514efe5d94e69,0.0005,
0xc2953604f37894e8ad234d2eb70d3fa01523f569,0.0006,
0xa61d24e3f7949d206f35bab290ad8f82d8b236db,0.0007,
0xfa2ea5ec6904d04f4795e9adf12e15e868d8e427,0.0008,
0xf365cca0b8cae562df1517d2661ee84a456b5bf3,0.0009,
0xc55150af3684d15b2376124b2e25900b721173f0,0.001,
0x03d1b36fd2a2e5ae45116773c98a5abca99cdb60,0.0011,
0x3f981007aaab48e55c10113bdf43619356f5f124,0.0012,
0x0366cfe4f6756700c96272b30100f9524f3690bd,0.0013,
0x6c825343c328e5d3259539c1d132b23cfeffc646,0.0014,
0xad9667cb265247a8990720c9ad76b540d8590fc0,0.0015,
0x33581e89a78bf5d7d061a193ec82749f3bb9cfaf,0.0016,
0x19928bd3df827362ab2f6f910ad5fe539da76bc2,0.0017,
0xc9f58caee51e08f140595d3063ae9898dcab3940,0.0018,
0x97fa2899530ecf1690c9432b3f209580dba5500a,0.0019,
0x17bc7a3e7905dad91908583606ac381a9658ccd4,0.002,
0xfb697a9e438ad28c647b330d6b24f406e5bdd9aa,0.0021,
0x32600c234ce88f2e238c26c9e402419724c2fdec,0.0022,
0xe1d3aba7f561f10b4cc60c2ed6d8a3ea13851362,0.0023,
0x91f868547e0b3db01e22b3eb5a4c81f69ae85513,0.0024,
0xd51b1af4fa5be0a8d18aa7e5b7825360f82bc5ff,0.0025,
0x6f759ec9c8f880afda91f43152d773e39f8a0e2f,0.0026,
0xa8625fb12eb80993a8e9785f525980f3c73a66cd,0.0027,
0x372b376ff0469102d0a48f6d6f5e4d6317cd4128,0.0028,
0xd27f0956f49ffa5b00459d619b48bf02098bfecd,0.0029,
0x9d25c236693bd6becd36535c6df55672a3302a78,0.003,
0x62f8d203ee5ea1c7cf4ca61066ace50ae7f94d41,0.0031,
0xf7de2f98603889de226e2c15403316a844b5f431,0.0032,
0xbaa35db723afa80f253f5927b346e5a6d65ae76d,0.0033,
0xb9c53e61b394217c4d7e7689f22d06803b2eb63c,0.0034,
0x171a8baa0655be3d2ec92ae0173faed90ec5b3f4,0.0035,
0x1838421f287f4423ddec9c3aa1c4a8f8f0adb145,0.0036,
0x0758f4e816f2ba71f60c70d1b3d37e59cc6e4e43,0.0037,
0xb68c443565204f0d54cbbfa66e84c502a424c7a1,0.0038,
0xeb24fd07c69aa706b0a34970c390c85508307375,0.0039,
0xab8c9562962a70d6e5e27c6631a706206d243aa6,0.004,
0xd4fe312d2fd8458c358763d59cb4caf475253726,0.0041,
0xa9268ddb98d4ab92855b16cc36b989fe0e34f4b7,0.0042,
0x60a3f6634dc0348a2328e2c1197227238fd98a40,0.0043,
0xbf5d58cd10b496104afdd03469aec160c8d8827e,0.0044,
0x350b65cee2e976cf937ca2a514f6f95db582da43,0.0045,
0x5cca6135132c17cc1437c4aa77264de085731d0c,0.0046,
0x6fa6b671632821ff3f5687bf845c966ea3a71039,0.0047,
0xec699da95ba1c720c85caba2d7cf981e007e5f03,0.0048,
0x52126a8ed359d44c28e3d2e76bf295733822f774,0.0049,
0x1d214406469d25abadab7796dce7a73a711ed662,0.005,
0xf9b6b20bba217e6948b34b9f4e8a3ee2b15d9438,0.0051,
0xd1cf20c6226dcedbfb54ad77da877ffef41db52f,0.0052,
0x93699b79b64f0ef83fff209dc17279c2c241ac8f,0.0053,
0x9e90231ee484a597d125af41e7aeede6ba1e6499,0.0054,
0xa099e7391f6a3ddaad1e86ea2cb8da2a9cae9885,0.0055,
0xd212e7d92ee57cfc0d7174dcbaca794e4778e13d,0.0056,
0x171ac992382075adeb25f85620bf19e36607f88f,0.0057,
0xb639204b1dff4240fd40e1c0f7f24d3c55468ab5,0.0058,
0x26af25f8c12880764f9de540250b8909907f1b07,0.0059,
0x760171fab57378ad4e123a0e9e944e523227af5e,0.006,
0xf87c9b459cfe5b1c1b67f408d3718fe7de182be1,0.0061,
0x353e7b19c1977b5232691c8b9e6c999dcc1ef92d,0.0062,
0x496b75cdfa164a890f6bf51df264bdd2747e0129,0.0063,
0x47a1855416884f5b8df9614f9ea0733b223e1841,0.0064,
0x8ad5551a856cf02bdc8bdeec9df5fb43b4e5ee6f,0.0065,
0xc90eefe3ddf33c8237f2e63b58d1bebf50e8c919,0.0066,
0x3b765f2ed97e9cb3ad3adefe4264e933e875ac69,0.0067,
0xc3d6fce79afb20f86b1a2e17fbc67bd63067471b,0.0068,
0x4f3ce20088b85ebd42050b7b754990cce3df4cc0,0.0069,
0x43fca355030b63263f4d4c72df237b5e0b9dc6a2,0.007,
0x0b1caba97026eeef562b1b9ce2122fab61680648,0.0071,
0x43be087238731196e415e3c77b933fe9b2fdb184,0.0072,
0xbaaede7905199fe6e1d6b21c40188cccfcba1447,0.0073,
0x6b41b5b758ff03d1dc4f4f172dfa93e871ce21f4,0.0074,
0x8d1f86ca40d99f1bdaf20582488ade37e523b8ed,0.0075,
0xe0fb68dfaf7238a055897b0102d2bc5e1c5a3e52,0.0076,
0x51bac3e205060bf651675cb31f88745ca7c12e0a,0.0077,
0x9a97110ed4b4e63316bf58e2aec31dd3c2b2cd35,0.0078,
0xcf1c9e55d99187b91459d98436ae46af735a71da,0.0079,
0x42f45e65c82857b75ae772900d0659f574840327,0.008,
0xb055b8260fdc6d4ef7b943a77e506d483089b19e,0.0081,
0xcf944a5ed50d5ec2c52241fd051a09317b87a75a,0.0082,
0x0a25a118fc3cdc849cccc78217501cf66d82cb60,0.0083,
0x982134c4d7e803a3c9bf185d909108321cda2ef6,0.0084,
0x04fb9e3a076e5555f41b1091638ae614ec3489e8,0.0085,
0x331b72bb681a40a696b167f33db650f22e09eb0c,0.0086,
0x1ed03d44eeffda6924ff81300bafc2a4f719b777,0.0087,
0x9cd230fa4245712490bbdd41438f8f29813597e2,0.0088,
0x513ffa4577b22afe1e29845e280f5b092739f07b,0.0089,
0x6a7dc71303df7b306d4663a2e4bb12845895deb1,0.009,
0x66925a0de8bee85fda5a1711ea9de8a4651f9fcb,0.0091,
0x968a3be3ee82e896a6f98413b4c171950fc7e51c,0.0092,
0x4c378ac25eb5315936a4ea8f6576862f0ed44801,0.0093,
0x968f34809407b0bf12c451ae05467983a5ad95af,0.0094,
0x51c149d5ae8697fd8af5cf393e4e3f421603d39b,0.0095,
0xb71511d18d566d538b35e020efbb6116f3341e89,0.0096,
0xb92e99ff9597fa873acda8afecf02dc662fa2ef0,0.0097,
0x18ef3411c3a5a83567167b603728ab1f47e89e7b,0.0098,
0x7d2a83732a0a003fe3db0f0613894d4faa145775,0.0099,
0x4c3a7e13c99ba8d2e22bad9346011febaaef09fc,0.01,
0x0bea2365ee3b5fd3db2f49fe5b111165b72a5bfd,0.0101,
0x7567c0e599e7a6e03304cecf1d727fd057624c5d,0.0102,
0xbe08c47258cf77cde46e5910e27c7d5b8d72fdfc,0.0103,
0xa12f406caa87f8c0d51019c5eaf316a074e0468e,0.0104,
0xae502a130b462be0f8df8c616298dd99df0defa2,0.0105,
0xee63736130ed12c80a27721040c88a75199b3c0e,0.0106,
0x2913f9177eec094ed375b5ae8b172536a0bbb269,0.0107,
0x067dc734fff684771c6a07f3db4cb073210d3955,0.0108,
0x4ced2c14b4292930ff5a6a3fdab168fc85f0f5a6,0.0109,
0x7a9f8ab586fc10d87ebbba79cf56caa5ce7849ce,0.011,
0x55cd094f4a7a7ad5c0bdc1945ffdedc9250f097f,0.0111,
0xaa3097687778578523a0175ff83761171e1f7f0c,0.0112,
0x49bfda2a296d3ab11633e0f0a8b275b49a653aac,0.0113,
0x586a51b241acc39d6fba906a2f3237e01fdfd09a,0.0114,
0x6e300cfc13ce49b6b7502d029d427bf34fb3d5fe,0.0115,
0xbd6ffebc26ad82a8439649d16a068fe1a9fa675b,0.0116,
0xa5581632d9538ef34c9f7347f56f57267fce6d9f,0.0117,
0x58529a07480c7eb0122db88747a77668c631601b,0.0118,
0x3e6fd424f0fc2ba52a09ff65b45593acc3a51d4e,0.0119,
0x3c0fcfdd9b1ac960334bbba551c79b16f06da655,0.012,
0xd45967fd238db0d537c952accb9a9c7ee047c3c9,0.0121,
0x92185884ed3ba86084fac30142b02a08fb684e3a,0.0122,
0xbfcaad5d564c723d891cae40db8e2d4c57826cd4,0.0123,
0x4d9f5fbe19460a345eabaf1c87cffa6dfead5c92,0.0124,
0xbba8560fba5378eca30624762ddb7eaaee27b556,0.0125,
0x29c16bd628b68b84898cd6ebf00447de1c7cf9b4,0.0126,
0xe4051b2f0401bf51dde0716f19fa943f3b7d374a,0.0127,
0xa97212ca63c77b14c62b3271b53a9d22a12dac18,0.0128,
0x7a7e434d4fe93607a9423359d151e78e62e31806,0.0129,
0x071a612bdb3ef4c578160176e7a4adf156d7e791,0.013,
0x4ccf61ab1743637823f5df8764bab740010b1b2d,0.0131,
0x1aa8f5df4ac907ef26c8039347f2d5ac8c19d351,0.0132,
0x1f772c258b8a4ed2509dc3cb09bb127c2111bd98,0.0133,
0x97595009f279b7c158a0fa79e2a303e9983b99ec,0.0134,
0x1284663198eb7ca8dfe82e6e289d5ea7688fa0df,0.0135,
0xa4c8a93e07a9c1cb763b76dac87d9eccc6f9367a,0.0136,
0xea5b9274d1ba204b50bad7cfd6bf60478071f9c3,0.0137,
0xbb4b7c493991a7ea00c8368ed51aa6d9c938bf3c,0.0138,
0xf00e78e673e4f25f25fdcee6ad7d806c15927966,0.0139,
0xa3139a0554fb342f71adbd29cd9cc22b3d3d7180,0.014,
0x566c15fd92163fae9c879467d4e006ad83c63113,0.0141,
0x5ef814e1191facd38141449bb89bf6d6407ebd4f,0.0142,
0x1e378e1b531888a805037659db3804aec83c3c45,0.0143,
0xd6173363a5ef2c40890de592cd0340ca871607f3,0.0144,
0x0edaf49cddf274d42d66fb050b1a0aa22c0a8514,0.0145,
0x0d79628b580e144d14fc38a8e8a5b36c3c9934a0,0.0146,
0x15a4e5258b9c3f8cdebdbadc3f5912420c261f47,0.0147,
0x231149fd6f18478127a11c53d6dbfa2b2a878193,0.0148,
0xb9e412aba9f7bac958923d713c68ae7aefebefcc,0.0149,
0xaf1dc25c5cf12ac4ea7b2a83910d923562d70848,0.015,
0xa5e7e2c3d5583f22c2dba91249d3681c1ac3ca78,0.0151,
0x45ded501eba72665503c9b3c0ff4d5faa26feeab,0.0152,
0x0bd272aa839154b429afea737ad90a9f32ef451c,0.0153,
0x80bc0c6c4779e1fc94446db767d88811e2acab92,0.0154,
0x0d032f4815a371c67a366ed47790b593073b2003,0.0155,
0x44d5840e51a818aca8e6099ef36438fcd07aaba5,0.0156,
0xd75c19a2a9ecf752ee353c1ace1083bc040dda3e,0.0157,
0x53ba75cddc8f5155099829b6a4ae9530abb910e9,0.0158,
0xfff36b993f5d663966524434e1a522b9562625e7,0.0159,
0x4f508ecf140cf4f60af8fd4ab7d558df1c6d9730,0.016,
0x3d37c99235d0b5f973c74736159b3da3cc0c908b,0.0161,
0x21cf4a4dfbc52e05ba1363a845dd299541503cfa,0.0162,
0x58c6191f43061fed4ff75efb602e5b752c7fb014,0.0163,
0x4b0814f4c5f53a3b1148eb2bbc6ea62f7ab6f698,0.0164,
0x02a40f3ed03691a449b00bbcb730a1b43f28706e,0.0165,
0xde828966a21810c7a145a607e00ce90faba1ccc5,0.0166,
0x5f0045bd5810667fe368a066d82f7c42c69251f4,0.0167,
0x37dfc3de388d74790a1bed72dd5a4ac3a1ce7819,0.0168,
0xff5e8785fa6804d213f1f2e2f54c5a7ee33a5ba7,0.0169,
0xd6d16d3c9f30356550a90977602ac0217aacbf16,0.017,
0xbec0d003e60411c3429d5f7c3e998e867020a37f,0.0171,
0x07caa11450d04ecf458e0e1d26483b94f96995ce,0.0172,
0x4235745303c429f56b99306f996e0386e37d37b2,0.0173,
0xbb95d25e7ffe27d991dd46cf56a7fd003a134887,0.0174,
0xa3474a69af0f665634f4a3e9715b85db759f7e4f,0.0175,
0xe609cb677f72ecc0512ff806f843e4ac62f26bfc,0.0176,
0xbee80ac52f2b6606f89696c3abdb243e9ad30bac,0.0177,
0x91e58c322c8cabf3b004e26c5e9ee192150cd3ed,0.0178,
0x7521a6a46dd8d295f3454e623b7111a45e728eb4,0.0179,
0xbc8332d307c9e671bbccf6db00e338ba8fbc7281,0.018,
0xda818bef42074e2effd28ac4195a2e973bc30cc5,0.0181,
0x506b0cbc3ee60eed11ad172e07c86774fa20a8fc,0.0182,
0xee1c641ce92ad7deefceaa882fa6b8f5623dcf6d,0.0183,
0xf67349acfedcff3fe908dc6c1c58554ee5045922,0.0184,
0x8f82a1bf9e5656d227aac606636fcd716058121e,0.0185,
0xa6dc403819dcd15e41df76f0e92bade0639fa691,0.0186,
0xd5dafaa62854a6ef9d230ff64675ec0a38394e0c,0.0187,
0x0b385e081f80c59123f72c8fb85834d0ce35c42b,0.0188,
0xa554893a179b31376099a50812c7b121453cc1c3,0.0189,
0x4172b615a4c93bd7edc279fe93e98c0b5be107fe,0.019,
0xe74e2494cfc77a3977096da2e0888b4f8afd75c2,0.0191,
0x83ce56cf4b9bd5311e7a76e3e3ffcfe6fcad09f6,0.0192,
0x1a0f8e309f3334e146c13f7f765a1f98b4f34ad2,0.0193,
0x4b87f2a29eb8f4c37c41be8f406c8c69985d8fbe,0.0194,
0x751ee230d88f014f7c53864f2ef7473db7920cc7,0.0195,
0x832501ddf178627110f1c93b6650d37c12f50298,0.0196,
0xa52ebfb159fa44b0aa409b4e4e156b2ec6f22cfc,0.0197,
0xc3aa77a1cdc0f781eddf7a3acb282c5e3837c517,0.0198,
0x9942e4210d9de6433977a33d2262da9ca3ffc75e,0.0199,
0x1623e93769d570394fead2581f91564bcbacb3c3,0.02,
0x9be16732942d00c229f5b485d5d188ac4e8a2420,0.0201,
0x6450870c79ebf9aca28dd6c1190c1ef95685553c,0.0202,
0x496d99cc80d98d94f9b95e9e0e922ed5830dc939,0.0203,
0xc1a9eab7c80464bed4686d7bed1252c135e544f0,0.0204,
0xa6de41ce18dc71cff84710a4243aa0331112e2b9,0.0205,
0x94d792db1c6d76488b189afd4abde7fa997d04e1,0.0206,
0xa786ab69955b0d014b2265198cda3d95d18e42f6,0.0207,
0xeb405f730386aba44021e600e8727a5959f4dba7,0.0208,
0x9839f2fc2eb3631875511140e9c1cc44b58f58d7,0.0209,
0xb517194b636ed1661df62c011c518f4fcd391f1f,0.021,
0xe55acf8176f83fb807583e327dbcd629b9891828,0.0211,
0x7a7eb32573d1b42e0b411ac42a10e61cdac69f3b,0.0212,
0xdfc584d99819f3447137e6e439e498b347fa3c38,0.0213,
0x37535bdd1e363d0ece6765f9f603a765792a5346,0.0214,
0x721252ee1b31dff68ad3fcdf0783520823262f97,0.0215,
0x661943b33fdfd62f8a616c691bd8ce0a3dc966fc,0.0216,
0x58268c1b40fd7bb70a8e1328b40d98e7b2349b2e,0.0217,
0xb119968ce150e26c15ea38e8062cda6c7e604fff,0.0218,
0x473f49519349fc5996349405e874357957afc96d,0.0219,
0x8e6ad5197708455ba966cc77f581c45c993dc373,0.022,
0xebf0663840e1dbe1644c62d8a0dbe5995bf2ba2e,0.0221,
0xc030f6827037faa528bf6358fc36d6635c14da8a,0.0222,
0x8bf839d539de999ee5dbcc3a5fc81b34cc9ea434,0.0223,
0xdc74947be1aeb4e8d7c93f36e98572744312ea8e,0.0224,
0x315e3a02901a8ce9b1543c06763f6031a1c3a6e1,0.0225,
0xe5968df171b658b43c2887c5e784a683946d1698,0.0226,
0x33808f7c11e9fd079b3f3e857b223f40998fba27,0.0227,
0x46e190f60a353404ed9400fdef8d8e4ae19e3461,0.0228,
0x38b42acc131c4cfe9431eea1a956257ff3ac9e74,0.0229,
0xf96c9a4aca32d6c7f0bccb26f3fd80fa372a56d3,0.023,
0x292046246775b353a8fb9a8c24995e6350c39bce,0.0231,
0x515b8beea6dae26468d4293ee1473fbee7653bf3,0.0232,
0x20f28b65eb59233837a751fb44cc03673c6b7d2b,0.0233,
0x0bc60597d38e88dff9e331f5bd4c41414a8e8cd8,0.0234,
0xc6080987fcc4d845dc1e3fc3ca4025d5caf7b0bd,0.0235,
0xbb5ae0b2e926499fce1d50383b8b03ce9d712daf,0.0236,
0xb2d2216024a1af9fe32f7d35fe9cd6386b9986b4,0.0237,
0x0191cc3a816f0f84038a37a86e71bad7c31bd2a0,0.0238,
0x8ae113027b7b48c2f530aaf5f14d636338993a01,0.0239,
0x58be291d88a18c819cc1ddc070f307af92230d39,0.024,
0x2ce77c045f562f9c61306c8daa6fa5bfc1f39d49,0.0241,
0x6da09e1283f4a36ac75337e013dcfa1d2bd590de,0.0242,
0x963fbadf3fe33afcdaf53355661be732a7a4d05a,0.0243,
0x62c2b5751c604c541ace3845b629b3c2346191f2,0.0244,
0xcd436f4aadb81622820fe8799b4c0169f56dbb71,0.0245,
0xcb9db6b34a9934c1005e74fe14ff746538a581b9,0.0246,
0x66326019ae49fc75efd03453fb7db5340f0eec5d,0.0247,
0x05230ea7dbe89b0b5083e0952788840da21ed0d5,0.0248,
0xebb26d0687ba70930d53d3a62017122e592d8a08,0.0249,
0xa4837568ae50e74074eb519836746774a8fad765,0.025,
0x55c176b88d29ef8d46a90c8c7b1f0a3f325e67f8,0.0251,
0xd50bfdd23141a81fc04a1c0fd1e09d712b3752d0,0.0252,
0xbb1246872e73adc08f58e56ebe615ef31e9404ba,0.0253,
0x8fa93af8ef42250b4095b651a3b9d8e011d98162,0.0254,
0x658c55ba3631a2de77ac57b8761c8b57a41a3c3d,0.0255,
0x5dfd21bf41ab0aa782ec3f66ff546c41e88cb67b,0.0256,
0xd1f40e0d8c0ab7280a818e5805b0589bfbb8c003,0.0257,
0xec81bb1dc3fe8d4287c5f54e63f055c1f4b9a6f0,0.0258,
0x6cdb1aaca322b1eb9b80cdf84d1e3213da29abd9,0.0259,
0xd57fc52d585fc80744b01656d85e33d12937688a,0.026,
0xad97efe35544c8b6b3d086daaab8cb90b847ad1e,0.0261,
0xa4636f50507cb5340d7b11c0f730fe819976eb61,0.0262,
0xbc55ea0e488bd8cc71074637bbd308b844c0a66d,0.0263,
0xa08f02c4685e102cc56f89470e94a98e088cb719,0.0264,
0x385eaa6b930d1490486c607c9b44ebcd893db7a7,0.0265,
0xebd7a98b2bebf6db2ed38bbe1c859d1ebeab8517,0.0266,
0x9685f13dd81121c743b58bf60c71e199bb694423,0.0267,
0xdda24a75372be71fdfb3db82cb6662b0148172de,0.0268,
0xe868be1b16a7c6e7005d15d53fbba3098970a989,0.0269,
0x8850d70328ff5ab6999be66bc3461da2da6d6913,0.027,
0xba5cf78a41e16198c952a1fd7c91d593e156b289,0.0271,
0xa21d5280603ffd190ed99292de28c63cd2d812d9,0.0272,
0x3c1f85f3e5160cf59537a84bd1b6465cf84edbda,0.0273,
0x540790e6ab1bcb653c5cd8a3174827164e35f7fb,0.0274,
0x2e6dd27da24ca9c1a5e7f743a50198f5fce0de79,0.0275,
0x982831c8a45d235b55322f21e7954b6f1f3b3bc2,0.0276,
0x469609c9b11c539482b3ddbebe38a78b4efd58b2,0.0277,
0xb02cd7e8b928bb716ea5719811de28a7e5f1bba2,0.0278,
0xaf26926f5bf0e2b6bc58a5169840a06fbade19e5,0.0279,
0x083d64a184fb1bbffe62160fbefc375c8c243b11,0.028,
0xfc141250dd735f8ad39ed65f945b1f45def75ccc,0.0281,
0x85a2d409a4aa9a8ac580cf3aa3ba6c6ede133337,0.0282,
0xc7d97f67a0c51e34173d18dd19c8b5bb4a26b5a4,0.0283,
0xb969f69907d8d95c1422c0691311ea0abea10bd5,0.0284,
0x455141449c278a4db751e26379abed17934bc81e,0.0285,
0xcecf35e1e2accc871976148803eefb9ce488bfea,0.0286,
0x057328a5c04f05df40cc9c45fafadf473e9f5957,0.0287,
0xf69a1a3991b39e2e44a89c198557f05b7bca51b6,0.0288,
0x27eba159df69d77f20c1968295fb16536fd0c77a,0.0289,
0xc450ec487e033b77e8b2fa3b4b9097721741d2bd,0.029,
0x1aeeb6ad761695a394498c59acb3d9f8dce4fae7,0.0291,
0x37cbe4a863db7fce3301f138a0745e7b9143d8cb,0.0292,
0xc25b4df3b33088742723c0c97a59b4e7628754fd,0.0293,
0x62a5756d078b5ae60f3416d4e6b5f877dcc8d926,0.0294,
0x6c2c2883d417dd5c4f95df32ff3d69381188a98e,0.0295,
0x7236847bae2c45707ca04ac5033029c523efe62b,0.0296,
0x48ae0f15edc4e0b251b8aa8964881a0b4163cdd2,0.0297,
0x0beecee17f068fa6291e2fafa2ca0e8bea570468,0.0298,
0xd64db68d652e2d8225670244e6886af001150a94,0.0299,
0xdb7d043094be7d5a94105174c7b9c3bf0ea586b8,0.03,
0x42ef6c6cdcffc09155abbd4bbaa120a4c47f37ba,0.0301,
0xa3d4c0f06e3e30d52eadf3b84519018d05587d95,0.0302,
0x1588640c95b19acd0e92410b2f0bce13bfb8ad56,0.0303,
0xfd158a2f365e13117f6c227222792a2a5857e586,0.0304,
0x0331298e738573ea08eae7794557a2ff8bdb9fa9,0.0305,
0xd4002365795b4250b93b54c900baacd3e378ac41,0.0306,
0xdd5badfc4826e461faaa8e58645169aaaa054d95,0.0307,
0x2b231016afe8c0d4c6bf7b3dc32af5a4dd0dca0b,0.0308,
0x120b3db596c0591bc0d36b4eb6e64a02eec97d31,0.0309,
0xd90db3d4f304c4f48bbdb78130ca29ea87bb17ec,0.031,
0x68a08621db13856caa088a8f3cd9e0e2572ab247,0.0311,
0xd90fb8c61cb5c55d53c74db3cec40f7c3babe5a8,0.0312,
0x4d7e117e50a6f650f47035a2323286dfd77929c0,0.0313,
0x0b2206ddd50d3547aab6cb1c40a419652f4abe63,0.0314,
0x3b503f10f8a585346baba33ee4616ddd9e34627d,0.0315,
0x7c6ba95b89ef2e4d0998adf1b4f93099535a8df7,0.0316,
0x9f5c957db14159df7760f7d7c783ccfbaf670529,0.0317,
0x9ce881643ccdcae92a164924d3a71ad55e20fc74,0.0318,
0x651067fec130e05ff10c80b211ccb21e96a7b9bd,0.0319,
0xd3fec227e6fa5e280364236f5004251015496bd4,0.032,
0x8f1df8c8e7bdd499370b2c4024d42cf76cae0769,0.0321,
0x9d0acc1852d6d52716ba4bf9baa96e87deeb4f90,0.0322,
0x0a638fbc691a2e2913ed53006d855fd2786189d3,0.0323,
0x37d51131271d1b0c0fd7970c519e61ad21caa40e,0.0324,
0xc87ee5a2733d1e418dfd7561ae9fb24aed0d90e2,0.0325,
0xfb70946eaacfdd61f1502107a4f36aa0e8977af1,0.0326,
0xb6c368c90d7c0af7217e5fe7da1b4577d863f3f4,0.0327,
0x1abbccd6e5d70000a630eaa505da057ea160f53e,0.0328,
0xe6dbb21ebbaca456e93a8ab1777657c872a2a649,0.0329,
0x12d74eda3d32e58c6e190547cdb8803059c59462,0.033,
0x1a3d84bb55b3b8e19e97e49353032f18d53b6bd8,0.0331,
0xb4b7754133225f2d818eb2817f145b584303dc63,0.0332,
0xa7c06f7bd964e5cda4fcacb9c6c39ed7e40fc0bf,0.0333,
0x84345da7d5338ca4f59db7e5e89d8092c4d1a39c,0.0334,
0x22f1b57c0df0e9fcd15708414bc1ec2bf8e886e3,0.0335,
0x64f07cfa8c506a9c8274419379c2c3051e7235c1,0.0336,
0xadb6b6e7de29905d91c1c4153897959ee10aeaab,0.0337,
0x191ff3cd4a92b9b762f89bdbdfe47498d14f6454,0.0338,
0x1bb74b494f3d8b301091c63283c8e065daad22bb,0.0339,
0x841e56303b58a846f52d17c55238cf3523705d36,0.034,
0x0cdae34898d428658eb3400f4834eee75e3235b3,0.0341,
0xfab6b04296e7638777b9be0c678380878111f16f,0.0342,
0xd9f54ac944113e7d0ac3cdc0cc175ae6a885f9cb,0.0343,
0xc78e2b9ca7d3bb328b3edbccf98cc73bbf151845,0.0344,
0x690f04a834f03af87d7300e4cb6d1ccb9d4ba69a,0.0345,
0x3777e7f571311839dd12f3d253febfdb2e25bb9a,0.0346,
0x62a863040c12d10e2b5d5f672268a0e5672dabbc,0.0347,
0x139b4b8da5d81bab420be5412d36cf02bc9af1c4,0.0348,
0x71a1cc8d073ce2d33fe06f0b40254ab77ac6efd2,0.0349,
0xa2001be27d5e36b45580451ac10382b2a9e43c0b,0.035,
0x36c7c2e46313dddbb624a218d2602e9aefa031f9,0.0351,
0x6338fc0d1398955c78fb488c796f5aaead15d727,0.0352,
0x8d1e0571100fa384d51b2bceb6c705cf401ecab8,0.0353,
0x286d19da3edd42ac6fd8e6deb400dfb297fc7d74,0.0354,
0x0f851af9489fa076fb7548fac3ee28935469ffff,0.0355,
0x3bf35be1566af20dbd1d1eb236f581cb55dbc6eb,0.0356,
0xee51a033153f9a6aa1103d93ddbe148aee0514fd,0.0357,
0xc76d5877ed9231c92b6d671bdca5263a1c75edee,0.0358,
0x8ba8152dc035bfd6f200a7b60d5779be6c3bbed0,0.0359,
0x4cbbb3ef87e274cf41423000067b28fb6d32db54,0.036,
0x3da48435a3ced3eef860fb01184d86e28e01713d,0.0361,
0xf5ea483b8dba0d27d2856b8c10e5ddeb17ab316a,0.0362,
0x930758bed37402b75d4367c5a2b83bcd9051f6fe,0.0363,
0x358ee791b6e7c13cc96bd8f452493424bc6012e9,0.0364,
0xde1a6b6144c5083951c571c2550cabc794910bd4,0.0365,
0xca9ae4d4c8ff0eb0c7c0981e42924779305d7958,0.0366,
0x539eca2661985c85cf5bcd6b0e6b76218bf29baf,0.0367,
0x3063f4f1b3137895ad3041e007c4a4e3a7625270,0.0368,
0x44edac687d5bcaf940136c5f51ad53bef25e19d1,0.0369,
0x4c6191fd812ba928c62dfe72ce6aa3f1c01ef474,0.037,
0xdd130cc4da087f99bd0836388d8b9341442026ae,0.0371,
